Date,Open,High,Low,Close
28-Jan-16,24481.86,24587.2,24400.52,24469.57
29-Jan-16,24347.31,24911.9,24340.06,24870.69
01-Feb-16,24982.22,25002.32,24788.58,24824.83
02-Feb-16,24868.21,24928.75,24460.53,24539
03-Feb-16,24393.59,24409.26,24187.54,24223.32
04-Feb-16,24386.45,24514.01,24224.74,24338.43
05-Feb-16,24360.36,24672.9,24345.79,24616.97
08-Feb-16,24637.41,24698.95,24196.84,24287.42
09-Feb-16,24076.85,24111.19,23919.47,24020.98
10-Feb-16,23938.32,23938.32,23636.72,23758.9
11-Feb-16,23758.46,23758.46,22909.12,22951.83
12-Feb-16,23060.39,23161.15,22600.39,22986.12
15-Feb-16,23223.43,23622.64,23197.67,23554.12
16-Feb-16,23688.61,23692.08,23164.54,23191.97
17-Feb-16,23237.23,23434.91,22920.84,23381.87
18-Feb-16,23536.47,23735.35,23448.21,23649.22
19-Feb-16,23640.32,23774.48,23508.36,23709.15
22-Feb-16,23783.47,23855.04,23674.86,23788.79
23-Feb-16,23850.41,23851.51,23361.94,23410.18
24-Feb-16,23332.94,23338.89,23057.45,23088.93
25-Feb-16,23105.16,23142.96,22948.1,22976
26-Feb-16,23141.08,23227.91,23021.94,23154.3
29-Feb-16,23238.5,23343.22,22494.61,23002
01-Mar-16,23153.32,23821.49,23133.18,23779.35
02-Mar-16,24044.96,24280.42,24043.89,24242.98
03-Mar-16,24386.67,24640.51,24383.28,24606.99
04-Mar-16,24704.59,24719.05,24531.8,24646.48
08-Mar-16,24655.19,24793.62,24509.21,24659.23
09-Mar-16,24527.27,24820.76,24451.6,24793.96
10-Mar-16,24815.7,24817.48,24471.39,24623.34
11-Mar-16,24620.39,24817.8,24552.26,24717.99
14-Mar-16,24801.7,24960.51,24734.04,24804.28
15-Mar-16,24832.04,24840.77,24517.28,24551.17
16-Mar-16,24537.61,24706.85,24354.55,24682.48
17-Mar-16,24852.18,24948.3,24576.52,24677.37
18-Mar-16,24729.41,24986.94,24681.64,24952.74
21-Mar-16,25007.56,25327.45,24988.27,25285.37
22-Mar-16,25331.01,25381.33,25083.7,25330.49
23-Mar-16,25322.1,25367.81,25156.82,25337.56
28-Mar-16,25417.11,25432.94,24895.49,24966.4
29-Mar-16,24957.24,25079.35,24835.56,24900.46
30-Mar-16,25062.06,25358.84,25055.42,25338.58
31-Mar-16,25364.75,25479.62,25223.22,25341.86
01-Apr-16,25301.7,25354.94,25119.35,25269.64
04-Apr-16,25333.98,25424.15,25223.49,25399.65
05-Apr-16,25372.44,25372.44,24837.51,24883.59
06-Apr-16,24978.86,25000.65,24834.16,24900.63
07-Apr-16,24998.79,25013.13,24647.48,24685.42
08-Apr-16,24665.8,24736.03,24608.51,24673.84
11-Apr-16,24789.4,25049.92,24523.2,25022.16
12-Apr-16,25056.47,25180.02,24996.44,25145.59
13-Apr-16,25358.42,25671.5,25358.42,25626.75
18-Apr-16,25833.16,25870.03,25634.12,25816.36
20-Apr-16,25942.34,25956.34,25716.81,25844.18
21-Apr-16,25979.68,26080.07,25783.12,25880.38
22-Apr-16,25892.49,25922.02,25771.88,25838.14
25-Apr-16,25891.03,25891.03,25585.93,25678.93
26-Apr-16,25604.92,26055,25549.05,26007.3
27-Apr-16,25956.42,26092.93,25885.24,26064.12
28-Apr-16,26078.28,26100.54,25561.17,25603.1
29-Apr-16,25612.91,25755.43,25424.03,25606.62
02-May-16,25565.44,25565.44,25341.14,25436.97
03-May-16,25500.14,25705.96,25192.94,25229.7
04-May-16,25210.87,25245.7,25061.04,25101.73
05-May-16,25187.66,25394.1,25162.94,25262.21
06-May-16,25223.67,25260.48,25057.93,25228.5
09-May-16,25321.83,25709.68,25302.86,25688.86
10-May-16,25682.98,25809.93,25614.24,25772.53
11-May-16,25548.97,25762.49,25409.24,25597.02
12-May-16,25684.6,25827.03,25620.27,25790.22
13-May-16,25739.94,25743.69,25400.27,25489.57
16-May-16,25528.8,25688.46,25351.62,25653.23
17-May-16,25756.14,25927.31,25733.76,25773.61
18-May-16,25671.48,25747,25503.4,25704.61
19-May-16,25713.84,25714.56,25351.99,25399.72
20-May-16,25428.42,25506.06,25251.9,25301.9
23-May-16,25447.72,25519.26,25207.78,25230.36
24-May-16,25256.97,25340.47,25181.47,25305.47
25-May-16,25432.1,25897.87,25430.59,25881.17
26-May-16,26008.25,26398.94,25941.51,26366.68
27-May-16,26415.93,26677.43,26405.28,26653.6
30-May-16,26694.75,26794.96,26623.33,26725.6
31-May-16,26817.75,26837.2,26561.58,26667.96
01-Jun-16,26684.46,26857.25,26671.86,26713.93
02-Jun-16,26694.28,26885.16,26641.02,26843.14
03-Jun-16,26919.23,27008.14,26792.07,26843.03
06-Jun-16,26897.84,26901.42,26729.54,26777.45
07-Jun-16,26833.54,27082.63,26829.53,27009.67
08-Jun-16,27085.24,27105.41,26973.71,27020.66
09-Jun-16,26994.48,26994.91,26692.35,26763.46
10-Jun-16,26742.26,26972.06,26620.5,26635.75
13-Jun-16,26468.27,26468.27,26262.27,26396.77
14-Jun-16,26482.5,26485.45,26264.81,26395.71
15-Jun-16,26500.79,26752.59,26446.59,26726.34
16-Jun-16,26686.03,26686.03,26314.91,26525.46
17-Jun-16,26653.85,26730.55,26538.51,26625.91
20-Jun-16,26497.11,26885.49,26447.88,26866.92
21-Jun-16,26907.42,26925.64,26754.6,26812.78
22-Jun-16,26791.68,26887.29,26617.45,26765.65
23-Jun-16,26753.2,27060.98,26736.52,27002.22
24-Jun-16,26367.48,26435.85,25911.33,26397.71
27-Jun-16,26347.81,26493.51,26262.72,26402.96
28-Jun-16,26410.66,26583.33,26378.46,26524.55
29-Jun-16,26627.15,26776.17,26606.31,26740.39
30-Jun-16,26926.17,27069.23,26872.59,26999.72
01-Jul-16,27064.33,27243.36,27061.4,27144.91
04-Jul-16,27314.44,27385.66,27251.06,27278.76
05-Jul-16,27340.72,27348.66,27127.3,27166.87
07-Jul-16,27209.97,27288.22,27146.95,27201.49
08-Jul-16,27292.2,27294.82,27034.14,27126.9
11-Jul-16,27358.23,27647.48,27358.23,27626.69
12-Jul-16,27667.81,27828.74,27667.81,27808.14
13-Jul-16,27912.14,27928.76,27752.14,27815.18
14-Jul-16,27857.8,27967.77,27763.15,27942.11
15-Jul-16,27966.14,28048.7,27735.87,27836.5
18-Jul-16,27920.66,28013.5,27697.69,27746.66
19-Jul-16,27790.05,27826.69,27637.98,27787.62
20-Jul-16,27775.7,27935.18,27759.71,27915.89
21-Jul-16,27980.07,27988.76,27687.54,27710.52
22-Jul-16,27721.72,27832.45,27646.21,27803.24
25-Jul-16,27753.96,28110.37,27736.51,28095.34
26-Jul-16,28121.37,28149.53,27927.13,27976.52
27-Jul-16,27976.14,28210.88,27899.93,28024.33
28-Jul-16,28108.78,28240.2,28064.9,28208.62
29-Jul-16,28232.87,28233.47,28037.87,28051.86
01-Aug-16,28083.08,28284.85,27873.53,28003.12
02-Aug-16,28069.12,28175.22,27943.91,27981.71
03-Aug-16,28008.52,28015.43,27647.14,27697.51
04-Aug-16,27899.88,27921.91,27627.97,27714.37
05-Aug-16,27810.55,28110.37,27795.74,28078.35
08-Aug-16,28181.92,28226.38,28128.06,28182.57
09-Aug-16,28289.22,28289.96,27956.77,28085.16
10-Aug-16,28133.36,28143.28,27736.62,27774.88
11-Aug-16,27805.94,27902.39,27697.33,27859.6
12-Aug-16,27919.95,28203.27,27900.91,28152.4
16-Aug-16,28190.04,28199.1,27942.65,28064.61
17-Aug-16,28061.79,28174.3,27960.14,28005.37
18-Aug-16,28077.64,28214.17,28077,28123.44
19-Aug-16,28167.66,28212.3,28026.12,28077
22-Aug-16,28088.07,28143.28,27918.05,27985.54
23-Aug-16,28012.56,28028.98,27854.43,27990.21
24-Aug-16,28065.25,28108.39,27959.87,28059.94
25-Aug-16,28103.6,28154.21,27803.24,27835.91
26-Aug-16,27882.75,27935.88,27696.99,27782.25
29-Aug-16,27827.26,27952.85,27698.71,27902.66
30-Aug-16,28012.46,28478.02,28010.66,28343.01
31-Aug-16,28372.25,28532.25,28363.1,28452.17
01-Sep-16,28459.09,28548.85,28386.61,28423.48
02-Sep-16,28498.72,28581.58,28427.63,28532.11
06-Sep-16,28631.27,29013.4,28631.27,28978.02
07-Sep-16,29035.67,29067.84,28911.31,28926.36
08-Sep-16,28929.46,29077.28,28854.56,29045.28
09-Sep-16,29062.9,29062.9,28755.08,28797.25
12-Sep-16,28481.09,28481.11,28251.31,28353.54
14-Sep-16,28345.49,28416.41,28259.38,28372.23
15-Sep-16,28398.33,28454.02,28311.11,28412.89
16-Sep-16,28520.3,28778.64,28494.59,28599.03
19-Sep-16,28626.6,28714.77,28552.55,28634.5
20-Sep-16,28690.66,28698.81,28480.53,28523.2
21-Sep-16,28554.38,28689.36,28462.33,28507.42
22-Sep-16,28766.94,28871.92,28693.07,28773.13
23-Sep-16,28810.32,28825.09,28627.38,28668.22
26-Sep-16,28630.92,28630.92,28272.03,28294.28
27-Sep-16,28373.02,28432.74,28179.34,28223.7
28-Sep-16,28198.88,28378.56,28198.3,28292.81
29-Sep-16,28423.14,28475.57,27719.92,27827.53
30-Sep-16,27807.82,27955.21,27716.78,27865.96
03-Oct-16,27997.29,28273.02,27919.89,28243.29
04-Oct-16,28377.64,28404.7,28242.25,28334.55
05-Oct-16,28425.74,28477.65,28188.9,28220.98
06-Oct-16,28298.35,28328.56,28031.22,28106.21
07-Oct-16,28129.22,28155.68,27964.91,28061.14
10-Oct-16,28144.28,28216.64,28068.32,28082.34
13-Oct-16,28042.62,28042.62,27563.84,27643.11
14-Oct-16,27712.22,27763.54,27548.18,27673.6
17-Oct-16,27776.14,27803.21,27488.3,27529.97
18-Oct-16,27656.89,28064.39,27652.76,28050.88
19-Oct-16,28112.36,28131.07,27926.17,27984.37
20-Oct-16,28031.57,28212.5,28031.57,28129.84
21-Oct-16,28163.41,28163.41,27957.92,28077.18
24-Oct-16,28156.59,28256.65,28075.95,28179.08
25-Oct-16,28159.09,28211.41,28013.69,28091.42
26-Oct-16,28050.55,28050.55,27759.56,27836.51
27-Oct-16,27808.63,27958.13,27665.6,27915.9
28-Oct-16,27983.14,28000.14,27789.84,27941.51
30-Oct-16,28066.32,28095.71,27890.14,27930.21
01-Nov-16,27966.18,28029.8,27845.63,27876.61
02-Nov-16,27679.32,27679.32,27500.81,27527.22
03-Nov-16,27518.06,27600.74,27399.26,27430.28
04-Nov-16,27465.55,27498.91,27193.61,27274.15
07-Nov-16,27552.27,27591.15,27398.72,27458.99
08-Nov-16,27537.26,27646.84,27406.76,27591.14
09-Nov-16,26251.38,27397.38,25902.45,27252.53
10-Nov-16,27605.05,27743.46,27457.05,27517.68
11-Nov-16,27344.85,27344.85,26777.18,26818.82
15-Nov-16,26809.61,26809.61,26253.63,26304.63
16-Nov-16,26508.94,26621.4,26239.21,26298.69
17-Nov-16,26304.9,26449.87,26155.4,26227.62
18-Nov-16,26270.2,26349.02,26106.78,26150.24
21-Nov-16,26246.7,26270.28,25717.93,25765.14
22-Nov-16,25928.16,26039.7,25765.51,25960.78
23-Nov-16,26101.33,26130.49,25877.16,26051.81
24-Nov-16,26049.14,26049.14,25810.97,25860.17
25-Nov-16,25953.24,26343.95,25874.45,26316.34
28-Nov-16,26303.52,26413.99,26183.22,26350.17
29-Nov-16,26408.62,26587.07,26354.66,26394.01
30-Nov-16,26441.02,26680.55,26395.5,26652.81
01-Dec-16,26756.66,26769.32,26540.82,26559.92
02-Dec-16,26437.37,26463.06,26182.93,26230.66
05-Dec-16,26253.48,26390.8,26125.35,26349.1
06-Dec-16,26403.62,26502.43,26356.02,26392.76
07-Dec-16,26456.21,26540.83,26164.82,26236.87
08-Dec-16,26366.52,26733.87,26357.35,26694.28
09-Dec-16,26787.14,26803.76,26707.81,26747.18
12-Dec-16,26725.31,26725.31,26468.59,26515.24
13-Dec-16,26607.65,26724.97,26494.23,26697.82
14-Dec-16,26707.91,26736.34,26547.05,26602.84
15-Dec-16,26497.71,26737.86,26407.58,26519.07
16-Dec-16,26548.67,26594.55,26455.21,26489.56
19-Dec-16,26505.66,26505.66,26340.38,26374.7
20-Dec-16,26374.59,26435.56,26241.43,26307.98
21-Dec-16,26368.88,26396,26213.51,26242.38
22-Dec-16,26224.07,26248.45,25940.14,25979.6
23-Dec-16,25959.99,26143.19,25872.38,26040.7
26-Dec-16,25992.41,26008.57,25753.74,25807.1
27-Dec-16,25815.43,26249.03,25803.19,26213.44
28-Dec-16,26243.19,26415.05,26191.72,26210.68
29-Dec-16,26429.41,26429.63,26166.67,26366.15
30-Dec-16,26441.51,26678.6,26406.53,26626.46
02-Jan-17,26711.15,26720.98,26447.06,26595.45
03-Jan-17,26616.92,26724.4,26488.37,26643.24
04-Jan-17,26677.22,26723.37,26606.06,26633.13
05-Jan-17,26738.42,26917.21,26738.42,26878.24
06-Jan-17,26929.69,27009.61,26733.33,26759.23
09-Jan-17,26860.81,26860.88,26701.18,26726.55
10-Jan-17,26811.63,26914.95,26804.17,26899.56
11-Jan-17,26978.44,27174.87,26978.44,27140.41
12-Jan-17,27171.66,27278.93,27166.69,27247.16
13-Jan-17,27378.01,27459.75,27143.07,27238.06
16-Jan-17,27238.35,27335.08,27172.68,27288.17
17-Jan-17,27331.82,27381.43,27179.19,27235.66
18-Jan-17,27261.76,27422.67,27217.65,27257.64
19-Jan-17,27253.34,27348.19,27219.89,27308.6
20-Jan-17,27232.69,27264.41,27009.81,27034.5
23-Jan-17,26990.93,27167.79,26963.58,27117.34
24-Jan-17,27170.88,27393.35,27140.85,27375.58
25-Jan-17,27462.83,27736.83,27439.68,27708.14
27-Jan-17,27761.03,27980.39,27759.48,27882.46
30-Jan-17,27866.8,27947.37,27813.32,27849.56
31-Jan-17,27867.92,27867.92,27624.54,27655.96
01-Feb-17,27669.08,28159.54,27590.1,28141.64
02-Feb-17,28167.83,28299.92,28070.81,28226.61
03-Feb-17,28270.67,28280.58,28127.18,28240.52
06-Feb-17,28340.39,28487.28,28340.39,28439.28
07-Feb-17,28443.23,28483.41,28239.12,28335.16
08-Feb-17,28386.08,28391.64,28149.08,28289.92
09-Feb-17,28349.22,28469.48,28152.18,28329.7
10-Feb-17,28367.17,28456.18,28286.8,28334.25
13-Feb-17,28450.42,28458.8,28197.38,28351.62
14-Feb-17,28386.12,28393.42,28263.45,28339.31
15-Feb-17,28270.11,28382.32,28102.23,28155.56
16-Feb-17,28223.85,28327.84,28146.19,28301.27
17-Feb-17,28670.43,28726.26,28410.91,28468.75
20-Feb-17,28481.91,28696.53,28419.27,28661.58
21-Feb-17,28716.7,28801,28597.33,28761.59
22-Feb-17,28822.4,28963.52,28789.3,28864.71
23-Feb-17,28927.67,29065.31,28860.46,28892.97
27-Feb-17,28910.5,28961.83,28791.19,28812.88
28-Feb-17,28825.19,28876.54,28721.12,28743.32
01-Mar-17,28849.04,29029.17,28824.17,28984.49
02-Mar-17,29117.38,29145.62,28784.31,28839.79
03-Mar-17,28827.5,28860.13,28716.21,28832.45
06-Mar-17,28859.21,29070.2,28856.12,29048.19
07-Mar-17,29092.16,29098.17,28957.68,28999.56
08-Mar-17,29021.06,29022.32,28815.48,28901.94
09-Mar-17,28909.7,28986.72,28815.02,28929.13
10-Mar-17,29006,29076.63,28851.04,28946.23
14-Mar-17,29437.23,29561.93,29356.05,29442.63
15-Mar-17,29452.86,29500.08,29358.91,29398.11
16-Mar-17,29482.83,29614.79,29482.83,29585.85
17-Mar-17,29755.74,29824.62,29601.86,29648.99
20-Mar-17,29653.54,29699.48,29482.4,29518.74
21-Mar-17,29525.88,29585.05,29380.14,29485.45
22-Mar-17,29341.41,29341.41,29137.48,29167.68
23-Mar-17,29201.01,29373.79,29198.08,29332.16
24-Mar-17,29350.6,29539.85,29350.17,29421.4
27-Mar-17,29395.68,29420.7,29163.54,29237.15
28-Mar-17,29301.22,29442.18,29301.22,29409.52
29-Mar-17,29463.01,29554.39,29439.42,29531.43
30-Mar-17,29538.03,29684.54,29521.65,29647.42
31-Mar-17,29633.91,29687.64,29552.61,29620.5
03-Apr-17,29737.73,29926.94,29705.72,29910.22
05-Apr-17,29996.03,30007.48,29817.69,29974.24
06-Apr-17,29946.89,29954.25,29817.59,29927.34
07-Apr-17,29850.71,29886.12,29668.45,29706.61
10-Apr-17,29752.62,29831.32,29553.04,29575.74
11-Apr-17,29630.06,29804.51,29570.58,29788.35
12-Apr-17,29838.82,29838.82,29549.74,29643.48
13-Apr-17,29637.12,29660.48,29442.26,29461.45
17-Apr-17,29470.27,29494.08,29363.28,29413.66
18-Apr-17,29487.78,29701.19,29286.38,29319.1
19-Apr-17,29369.9,29388.25,29241.48,29336.57
20-Apr-17,29358.59,29453.06,29341.68,29422.39
21-Apr-17,29575.66,29584.34,29259.42,29365.3
24-Apr-17,29407.68,29681.33,29392.99,29655.84
25-Apr-17,29825.14,29961.82,29780.84,29943.24
26-Apr-17,30030.2,30167.09,29968.57,30133.35
27-Apr-17,30141.39,30184.22,29973.4,30029.74
28-Apr-17,30064.6,30067.64,29848.21,29918.4
02-May-17,30021.49,30069.24,29804.12,29921.18
03-May-17,29984.95,30020.59,29846.57,29894.8
04-May-17,30069.72,30169.95,30007.4,30126.21
05-May-17,30142.14,30176.55,29823.6,29858.8
08-May-17,29915.12,30016.04,29877.41,29926.15
09-May-17,29977.5,30017.82,29911.44,29933.25
10-May-17,29988.78,30271.6,29987.44,30248.17
11-May-17,30309.71,30366.43,30207.11,30250.98
12-May-17,30285.61,30299.74,30111.45,30188.15
15-May-17,30287.37,30357.96,30273.62,30322.12
16-May-17,30391.48,30591.55,30363.37,30582.6
17-May-17,30616.53,30692.45,30519.14,30658.77
18-May-17,30466.82,30575.83,30393.72,30434.79
19-May-17,30539.65,30712.35,30338.52,30464.92
22-May-17,30638.88,30712.15,30516.87,30570.97
23-May-17,30553.89,30610.64,30316.92,30365.25
24-May-17,30446.77,30534.15,30247.6,30301.64
25-May-17,30374.81,30793.43,30352.26,30750.03
26-May-17,30765.77,31074.07,30745.57,31028.21
29-May-17,30944.38,31214.39,30869.9,31109.28
30-May-17,31111.73,31220.38,31064.04,31159.4
31-May-17,31222.51,31255.28,31107.48,31145.8
01-Jun-17,31117.09,31213.12,31062.02,31137.59
02-Jun-17,31205.37,31332.56,31190.4,31273.29
05-Jun-17,31274.74,31355.42,31198.22,31309.49
06-Jun-17,31420.85,31430.32,31172.55,31190.56
07-Jun-17,31252.71,31346.99,31172.98,31271.28
08-Jun-17,31316.91,31354.51,31193.77,31213.36
09-Jun-17,31196.86,31289.99,31087.28,31262.06
12-Jun-17,31225.43,31225.43,31044.28,31095.7
13-Jun-17,31091.1,31260.77,31062.34,31103.49
14-Jun-17,31147.69,31190.36,31054.94,31155.91
15-Jun-17,31222.89,31229.44,31026.48,31075.73
16-Jun-17,31160.47,31182.73,31017.18,31056.4
19-Jun-17,31168.98,31362.15,31163.35,31311.57
20-Jun-17,31392.53,31392.53,31261.49,31297.53
21-Jun-17,31302.18,31336.44,31193.61,31283.64
22-Jun-17,31351.53,31522.87,31255.63,31290.74
23-Jun-17,31352.57,31365.39,31110.39,31138.21
27-Jun-17,31194.68,31294.96,30847.08,30958.25
28-Jun-17,30988.87,31000.48,30798.7,30834.32
29-Jun-17,30910.97,31097.92,30794.61,30857.52
30-Jun-17,30824.97,30965.45,30680.66,30921.61
03-Jul-17,31156.04,31258.33,31017.11,31221.62
04-Jul-17,31331.21,31353.46,31166.37,31209.79
05-Jul-17,31272.72,31284.64,31177.78,31245.56
06-Jul-17,31298.42,31460.7,31264.86,31369.34
07-Jul-17,31373.52,31426.29,31286.62,31360.63
10-Jul-17,31510.62,31768.39,31471.41,31715.64
11-Jul-17,31789.5,31885.11,31718.48,31747.09
12-Jul-17,31813.24,31865.69,31731.43,31804.82
13-Jul-17,31896.23,32091.52,31892.63,32037.38
14-Jul-17,32099.93,32109.75,31897.87,32020.75
17-Jul-17,32053.98,32131.92,32037.21,32074.78
18-Jul-17,31775.54,31911.61,31626.44,31710.99
19-Jul-17,31882.8,31978.89,31793.72,31955.35
20-Jul-17,32033.82,32057.12,31859.5,31904.4
21-Jul-17,32035.88,32062.23,31808.93,32028.89
24-Jul-17,32100.22,32320.86,32058.33,32245.87
25-Jul-17,32350.71,32374.3,32196.86,32228.27
26-Jul-17,32255.99,32413.63,32226.08,32382.46
27-Jul-17,32519.44,32672.66,32325.33,32383.3
28-Jul-17,32381.36,32381.36,32104.66,32309.88
31-Jul-17,32412.2,32546.5,32324.45,32514.94
01-Aug-17,32579.8,32632.02,32462.25,32575.17
02-Aug-17,32641.58,32686.48,32394.89,32476.74
03-Aug-17,32502.55,32502.55,32194.58,32237.88
04-Aug-17,32191.12,32352.19,32107.99,32325.41
07-Aug-17,32377.8,32396.14,32235.82,32273.67
08-Aug-17,32341.05,32354.77,31915.2,32014.19
09-Aug-17,31926.14,31967.28,31731.91,31797.84
10-Aug-17,31750.73,31756.27,31422.8,31531.33
11-Aug-17,31355.92,31379.2,31128.02,31213.59
14-Aug-17,31299.52,31526.4,31298.9,31449.03
16-Aug-17,31566.24,31805.99,31399.35,31770.89
17-Aug-17,31919.17,31937.51,31714.1,31795.46
18-Aug-17,31729.88,31729.88,31349.13,31524.68
21-Aug-17,31609.93,31641.81,31220.53,31258.85
22-Aug-17,31393.93,31484.28,31241.5,31291.85
23-Aug-17,31407.47,31593.39,31379.25,31568.01
24-Aug-17,31673.44,31678.19,31546.05,31596.06
28-Aug-17,31756.87,31809.7,31701.67,31750.82
29-Aug-17,31724.84,31739.8,31360.81,31388.39
30-Aug-17,31534.57,31727.98,31533.02,31646.46
31-Aug-17,31685.44,31757.18,31551.85,31730.49
01-Sep-17,31769.34,31944.1,31707.27,31892.23
04-Sep-17,31932.2,31932.2,31560.32,31702.25
05-Sep-17,31755.16,31863.47,31674.23,31809.55
06-Sep-17,31713.5,31727.85,31586.53,31661.97
07-Sep-17,31738.74,31814.96,31620.44,31662.74
08-Sep-17,31694.15,31763.7,31619,31687.52
11-Sep-17,31798.31,31952.87,31797.89,31882.16
12-Sep-17,32029.15,32172.46,31950.24,32158.66
13-Sep-17,32188.95,32348.3,32126.77,32186.41
14-Sep-17,32289.26,32328.61,32186.84,32241.93
15-Sep-17,32207.63,32356.11,32138.38,32272.61
18-Sep-17,32361.37,32508.06,32361.25,32423.76
19-Sep-17,32522.44,32524.11,32358.63,32402.37
20-Sep-17,32467.1,32499.88,32383.82,32400.51
21-Sep-17,32406.42,32462.61,32164.42,32370.04
22-Sep-17,32339.5,32342.81,31886.09,31922.44
25-Sep-17,31986.4,32016.52,31474.56,31626.63
26-Sep-17,31685.81,31693.59,31455.65,31599.76
27-Sep-17,31785.24,31797.46,31100.8,31159.81
28-Sep-17,31216.36,31340.91,31081.83,31282.48
29-Sep-17,31367.25,31523.87,31243.71,31283.72
03-Oct-17,31537.81,31615.28,31440.48,31497.38
04-Oct-17,31522.17,31752.16,31457.78,31671.71
05-Oct-17,31725.85,31772.41,31562.25,31592.03
06-Oct-17,31633.34,31844.28,31632.81,31814.22
09-Oct-17,31862.2,31935.63,31781.75,31846.89
10-Oct-17,31910.82,31994.77,31896.9,31924.41
11-Oct-17,31975.59,32098.46,31769.4,31833.99
12-Oct-17,31887.47,32209.03,31813.67,32182.22
13-Oct-17,32247.74,32508.59,32247.74,32432.69
16-Oct-17,32488.23,32687.32,32445.43,32633.64
17-Oct-17,32654.41,32699.86,32556.74,32609.16
18-Oct-17,32518.56,32670.32,32462.85,32584.35
19-Oct-17,32656.75,32663.06,32319.37,32389.96
23-Oct-17,32411.86,32614.89,32312.74,32506.72
24-Oct-17,32619.26,32670.37,32502.08,32607.34
25-Oct-17,32995.28,33117.33,32804.6,33042.5
26-Oct-17,33025.17,33196.17,32835.06,33147.13
27-Oct-17,33228.32,33286.51,33109.41,33157.22
30-Oct-17,33260.1,33340.17,33206.93,33266.16
31-Oct-17,33254.93,33294.3,33164.28,33213.13
01-Nov-17,33344.23,33651.52,33340.62,33600.27
02-Nov-17,33615.84,33657.57,33527,33573.22
03-Nov-17,33667.34,33733.71,33531.94,33685.56
06-Nov-17,33710.15,33848.42,33582.38,33731.19
07-Nov-17,33781.01,33865.95,33341.82,33370.76
08-Nov-17,33417.35,33484.7,33157.68,33218.81
09-Nov-17,33376.62,33463.8,33111.54,33250.93
10-Nov-17,33235.75,33380.42,33108.09,33314.56
13-Nov-17,33397.41,33417.3,32999.98,33033.56
14-Nov-17,32990.03,33126.55,32907.11,32941.87
15-Nov-17,32944.94,32944.94,32683.59,32760.44
16-Nov-17,32829.82,33165.15,32829.82,33106.82
17-Nov-17,33388.47,33520.82,33278.91,33342.8
20-Nov-17,33365.84,33449.53,33288.21,33359.9
21-Nov-17,33438.28,33625.05,33437.61,33478.35
22-Nov-17,33569.07,33654.53,33465.23,33561.55
23-Nov-17,33575.91,33670.19,33468.3,33588.08
24-Nov-17,33670,33738.53,33639.98,33679.24
27-Nov-17,33640.51,33745.17,33540.46,33724.44
28-Nov-17,33726.65,33770.15,33576.65,33618.59
29-Nov-17,33664.27,33728.81,33553.12,33602.76
30-Nov-17,33542.5,33576.2,33108.72,33149.35
01-Dec-17,33247.66,33300.81,32797.78,32832.94
04-Dec-17,32968.02,33008.47,32785.76,32869.72
05-Dec-17,32814.03,32893.05,32682.52,32802.44
06-Dec-17,32798.5,32804.75,32565.16,32597.18
07-Dec-17,32615.05,32992.45,32598.12,32949.21
08-Dec-17,33034.2,33285.68,33034.2,33250.3
11-Dec-17,33317.72,33535.97,33313.17,33455.79
12-Dec-17,33426.59,33458.41,33179.75,33227.99
13-Dec-17,33229.73,33404.26,32988.82,33053.04
14-Dec-17,33114.69,33321.52,32886.93,33246.7
15-Dec-17,33456.02,33621.96,33405.82,33462.97
18-Dec-17,33364.52,33801.9,32595.63,33601.68
19-Dec-17,33732.08,33862.07,33666.62,33836.74
20-Dec-17,33928.59,33956.31,33754.94,33777.38
21-Dec-17,33826.25,33860.99,33707.8,33756.28
22-Dec-17,33768.47,33964.28,33767.73,33940.3
26-Dec-17,33980.76,34061.88,33889.75,34010.61
27-Dec-17,34087.32,34137.97,33839.51,33911.81
28-Dec-17,33928.86,34023.65,33752.03,33848.03
29-Dec-17,33889.39,34086.05,33889.39,34056.83
01-Jan-18,34059.99,34101.13,33766.15,33812.75
02-Jan-18,33913.55,33964.14,33703.37,33812.26
03-Jan-18,33929.61,33998.37,33765.43,33793.38
04-Jan-18,33912.49,33995.4,33802.13,33969.64
05-Jan-18,34021.27,34188.85,34020.84,34153.85
08-Jan-18,34216.33,34385.67,34216.33,34352.79
09-Jan-18,34431.61,34488.03,34343.41,34443.19
10-Jan-18,34538.78,34565.63,34311.63,34433.07
11-Jan-18,34471.48,34558.88,34400.61,34503.49
12-Jan-18,34578.99,34638.42,34342.16,34592.39
15-Jan-18,34687.21,34963.69,34687.21,34843.51
16-Jan-18,34877.71,34936.03,34735.55,34771.05
17-Jan-18,34753.8,35118.61,34700.82,35081.82
18-Jan-18,35366.45,35507.36,35166.44,35260.29
19-Jan-18,35339.11,35542.17,35221.16,35511.58
22-Jan-18,35613.97,35827.7,35544.68,35798.01
23-Jan-18,35868.19,36170.83,35863.98,36139.98
24-Jan-18,36161.62,36268.19,36036.51,36161.64
25-Jan-18,36208.39,36247.02,35823.35,36050.44
29-Jan-18,36106.36,36443.98,36093.36,36283.25
30-Jan-18,36277.12,36291.82,35993.41,36033.73
31-Jan-18,35951.64,36050.69,35818.41,35965.02
01-Feb-18,36048.99,36256.83,35501.74,35906.66
02-Feb-18,35707.6,35738.13,35006.41,35066.75
05-Feb-18,34718.85,34874.17,34520.8,34757.16
06-Feb-18,33753.78,34521.01,33482.81,34195.94
